! MS46522B
! 1629104/M1: 82820001
! 9/7/2022 4:18:38 PM
! D:\MESURE_MONTURE_07092022\LIGNE_35MM_VIDE.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# GHZ S RI R 50.0
! FREQ.GHZ         S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
   0.004177930     0.0002499    0.0044270     1.0012830   -0.0062401     0.9989120   -0.0060383    -0.0000435    0.0043926 
   0.004203871     0.0002402    0.0044914     1.0012800   -0.0062400     0.9988107   -0.0061228    -0.0000427    0.0044286 
   0.004229972     0.0002374    0.0045060     1.0012640   -0.0062841     0.9988391   -0.0061459    -0.0000525    0.0044525 
   0.004256235     0.0002365    0.0045279     1.0013270   -0.0063720     0.9989386   -0.0062038    -0.0000470    0.0044773 
   0.004282662     0.0002401    0.0045650     1.0012800   -0.0064065     0.9989276   -0.0062514    -0.0000393    0.0045081 
   0.004309252     0.0002400    0.0045902     1.0012230   -0.0063242     0.9988821   -0.0062471    -0.0000504    0.0045358 
   0.004336008     0.0002280    0.0046250     1.0012350   -0.0064247     0.9988319   -0.0063396    -0.0000447    0.0045621 
   0.004362930     0.0002295    0.0046607     1.0012090   -0.0063968     0.9988369   -0.0063038    -0.0000414    0.0045900 
   0.004390019     0.0002392    0.0046944     1.0012850   -0.0065282     0.9988394   -0.0064106    -0.0000464    0.0046161 
   0.004417276     0.0002362    0.0047175     1.0011970   -0.0065351     0.9988950   -0.0064277    -0.0000482    0.0046437 
   0.004444702     0.0002483    0.0047442     1.0013120   -0.0065683     0.9988407   -0.0064577    -0.0000491    0.0046752 
   0.004472299     0.0002207    0.0047650     1.0012290   -0.0066443     0.9988737   -0.0066478    -0.0000469    0.0047021 
   0.004500066     0.0002404    0.0048028     1.0013170   -0.0066369     0.9989100   -0.0064990    -0.0000348    0.0047287 
   0.004528007     0.0002438    0.0048299     1.0012570   -0.0066959     0.9988959   -0.0065546    -0.0000348    0.0047544 
   0.004556121     0.0002337    0.0048550     1.0012620   -0.0067849     0.9988792   -0.0066378    -0.0000320    0.0047765 
   0.004584409     0.0002507    0.0048775     1.0012860   -0.0069003     0.9988570   -0.0067169    -0.0000252    0.0048051 
   0.004612873     0.0002551    0.0048862     1.0013520   -0.0068486     0.9989480   -0.0068609    -0.0000281    0.0048392 
   0.004641514     0.0002676    0.0049380     1.0013090   -0.0067338     0.9989705   -0.0068791    -0.0000131    0.0048625 
   0.004670332     0.0002430    0.0049826     1.0012080   -0.0069730     0.9988540   -0.0068117    -0.0000297    0.0049003 
   0.004699330     0.0002521    0.0050185     1.0012400   -0.0069183     0.9988983   -0.0068254    -0.0000253    0.0049315 
   0.004728507     0.0002529    0.0050283     1.0012320   -0.0071390     0.9989205   -0.0069301    -0.0000254    0.0049613 
   0.004757866     0.0002594    0.0050758     1.0012080   -0.0070196     0.9990704   -0.0070056    -0.0000160    0.0049920 
   0.004787407     0.0002486    0.0051044     1.0012230   -0.0071489     0.9989170   -0.0071126    -0.0000284    0.0050177 
   0.004817132     0.0002585    0.0051300     1.0012040   -0.0071994     0.9989225   -0.0070870    -0.0000195    0.0050458 
   0.004847041     0.0002585    0.0051650     1.0012360   -0.0071722     0.9989198   -0.0071811    -0.0000187    0.0050675 
   0.004877135     0.0002504    0.0051888     1.0012900   -0.0072827     0.9989814   -0.0072157    -0.0000114    0.0050946 
   0.004907417     0.0002551    0.0052397     1.0012500   -0.0072403     0.9990163   -0.0072747    -0.0000114    0.0051208 
   0.004937886     0.0002501    0.0052665     1.0012710   -0.0073285     0.9989876   -0.0072998    -0.0000207    0.0051636 
   0.004968545     0.0002441    0.0053103     1.0012790   -0.0074078     0.9989115   -0.0073179    -0.0000122    0.0051998 
   0.004999394     0.0002566    0.0053323     1.0013210   -0.0074977     0.9989274   -0.0073683    -0.0000137    0.0052257 
   0.005030435     0.0002510    0.0053900     1.0012080   -0.0074965     0.9990022   -0.0073586    -0.0000153    0.0052602 
   0.005061668     0.0002575    0.0054102     1.0012540   -0.0075194     0.9990055   -0.0075527    -0.0000050    0.0052845 
   0.005093095     0.0002647    0.0054525     1.0012330   -0.0076183     0.9989650   -0.0075227    -0.0000170    0.0053138 
   0.005124718     0.0002640    0.0054817     1.0012220   -0.0075803     0.9989921   -0.0075766    -0.0000032    0.0053445 
   0.005156536     0.0002429    0.0055383     1.0012040   -0.0076222     0.9989340   -0.0075928    -0.0000280    0.0053871 
   0.005188553     0.0002318    0.0055661     1.0011860   -0.0077109     0.9990030   -0.0075645    -0.0000213    0.0054194 
   0.005220768     0.0002445    0.0055948     1.0012150   -0.0077087     0.9989140   -0.0077644    -0.0000250    0.0054460 
   0.005253183     0.0002359    0.0056459     1.0011690   -0.0077840     0.9988300   -0.0076906    -0.0000231    0.0054902 
   0.005285799     0.0002401    0.0056747     1.0012300   -0.0078464     0.9988874   -0.0077761    -0.0000166    0.0055207 
   0.005318618     0.0002480    0.0057055     1.0012260   -0.0079253     0.9989231   -0.0077872    -0.0000193    0.0055522 
   0.005351641     0.0002518    0.0057452     1.0012390   -0.0079428     0.9988853   -0.0078329    -0.0000143    0.0055877 
   0.005384868     0.0002491    0.0057894     1.0012040   -0.0079614     0.9988638   -0.0078564    -0.0000116    0.0056230 
   0.005418302     0.0002481    0.0058167     1.0012580   -0.0080668     0.9989145   -0.0079123    -0.0000181    0.0056497 
   0.005451944     0.0002461    0.0058596     1.0012050   -0.0080998     0.9988402   -0.0079669    -0.0000235    0.0056872 
   0.005485794     0.0002487    0.0058966     1.0012260   -0.0081697     0.9988723   -0.0080622    -0.0000217    0.0057225 
   0.005519855     0.0002540    0.0059353     1.0012040   -0.0081192     0.9989170   -0.0080671    -0.0000062    0.0057576 
   0.005554127     0.0002499    0.0059631     1.0012120   -0.0082175     0.9988639   -0.0080832    -0.0000129    0.0058028 
   0.005588612     0.0002480    0.0060201     1.0012140   -0.0083086     0.9987954   -0.0081671    -0.0000146    0.0058303 
   0.005623311     0.0002626    0.0060479     1.0011820   -0.0083080     0.9988079   -0.0083076    -0.0000146    0.0058603 
   0.005658225     0.0002533    0.0060922     1.0012450   -0.0084011     0.9988096   -0.0083114    -0.0000128    0.0058952 
   0.005693357     0.0002530    0.0061092     1.0012130   -0.0085628     0.9989201   -0.0083310    -0.0000032    0.0059322 
   0.005728706     0.0002690    0.0061585     1.0012630   -0.0085451     0.9989077   -0.0084011    -0.0000073    0.0059607 
   0.005764275     0.0002486    0.0061890     1.0012560   -0.0085817     0.9988812   -0.0085514    -0.0000045    0.0059955 
   0.005800065     0.0002543    0.0062306     1.0012190   -0.0085908     0.9988636   -0.0085660    -0.0000059    0.0060269 
   0.005836076     0.0002604    0.0062744     1.0012230   -0.0085804     0.9988803   -0.0085178    -0.0000013    0.0060722 
   0.005872312     0.0002594    0.0063134     1.0011990   -0.0087491     0.9989100   -0.0086382    -0.0000057    0.0061077 
   0.005908772     0.0002627    0.0063583     1.0012870   -0.0087877     0.9988720   -0.0086976    -0.0000028    0.0061433 
   0.005945459     0.0002645    0.0063975     1.0012580   -0.0088421     0.9988753   -0.0086624    -0.0000054    0.0061760 
   0.005982374     0.0002573    0.0064347     1.0011960   -0.0088610     0.9989152   -0.0087903    -0.0000040    0.0062185 
   0.006019518     0.0002671    0.0064726     1.0012540   -0.0089906     0.9989356   -0.0087733     0.0000048    0.0062469 
   0.006056892     0.0002563    0.0065123     1.0011990   -0.0089707     0.9988481   -0.0089762    -0.0000027    0.0062921 
   0.006094498     0.0002483    0.0065639     1.0011290   -0.0089870     0.9988394   -0.0089416     0.0000028    0.0063381 
   0.006132338     0.0002562    0.0066007     1.0012430   -0.0090176     0.9988097   -0.0090679     0.0000051    0.0063637 
   0.006170413     0.0002599    0.0066489     1.0011430   -0.0092404     0.9988190   -0.0090610     0.0000033    0.0064156 
   0.006208725     0.0002777    0.0066483     1.0013080   -0.0092030     0.9989603   -0.0091124     0.0000303    0.0064394 
   0.006247274     0.0002812    0.0067067     1.0012170   -0.0092692     0.9989789   -0.0092963     0.0000243    0.0064717 
   0.006286062     0.0002709    0.0067305     1.0012240   -0.0093900     0.9989313   -0.0093741     0.0000076    0.0065103 
   0.006325092     0.0002839    0.0067766     1.0012980   -0.0094045     0.9988589   -0.0093819     0.0000258    0.0065468 
   0.006364364     0.0002811    0.0068300     1.0012670   -0.0094561     0.9988406   -0.0093374     0.0000195    0.0065947 
   0.006403879     0.0002844    0.0068708     1.0011990   -0.0095444     0.9988669   -0.0094552     0.0000233    0.0066316 
   0.006443640     0.0002921    0.0069128     1.0012430   -0.0096193     0.9988702   -0.0094764     0.0000366    0.0066667 
   0.006483648     0.0002941    0.0069529     1.0012440   -0.0096362     0.9988927   -0.0096094     0.0000382    0.0067053 
   0.006523904     0.0002909    0.0070009     1.0012140   -0.0096693     0.9988334   -0.0096170     0.0000196    0.0067500 
   0.006564410     0.0002750    0.0070315     1.0011690   -0.0097734     0.9987980   -0.0097750     0.0000241    0.0067906 
   0.006605168     0.0002833    0.0070934     1.0012120   -0.0098212     0.9988959   -0.0098130     0.0000386    0.0068329 
   0.006646178     0.0002736    0.0071258     1.0011530   -0.0098895     0.9988490   -0.0098960     0.0000294    0.0068804 
   0.006687444     0.0002901    0.0071719     1.0012110   -0.0098970     0.9989025   -0.0098918     0.0000373    0.0069152 
   0.006728965     0.0002914    0.0072271     1.0011610   -0.0099430     0.9988301   -0.0099022     0.0000337    0.0069610 
   0.006770744     0.0002864    0.0072725     1.0012020   -0.0099956     0.9988839   -0.0099308     0.0000381    0.0069983 
   0.006812783     0.0002704    0.0073270     1.0012560   -0.0101083     0.9988623   -0.0100807     0.0000181    0.0070484 
   0.006855083     0.0002679    0.0073817     1.0011790   -0.0101545     0.9988878   -0.0101166     0.0000230    0.0070919 
   0.006897645     0.0002695    0.0074189     1.0013200   -0.0102243     0.9988484   -0.0102543     0.0000231    0.0071287 
   0.006940472     0.0002647    0.0074698     1.0012380   -0.0102711     0.9988835   -0.0102059     0.0000234    0.0071754 
   0.006983564     0.0002727    0.0075131     1.0011700   -0.0103236     0.9988583   -0.0102756     0.0000322    0.0072239 
   0.007026924     0.0002623    0.0075544     1.0012020   -0.0104636     0.9988809   -0.0103662     0.0000248    0.0072615 
   0.007070554     0.0002704    0.0076086     1.0012550   -0.0104964     0.9988345   -0.0104064     0.0000315    0.0073029 
   0.007114454     0.0002710    0.0076599     1.0012420   -0.0106347     0.9989065   -0.0104009     0.0000396    0.0073435 
   0.007158627     0.0002740    0.0076997     1.0011780   -0.0106256     0.9988655   -0.0104880     0.0000339    0.0074048 
   0.007203074     0.0002759    0.0077511     1.0012490   -0.0107646     0.9988470   -0.0106057     0.0000368    0.0074318 
   0.007247797     0.0002789    0.0078031     1.0012360   -0.0107118     0.9988439   -0.0106612     0.0000340    0.0074893 
   0.007292797     0.0002690    0.0078465     1.0012710   -0.0109014     0.9988455   -0.0107652     0.0000398    0.0075322 
   0.007338077     0.0002681    0.0078995     1.0012050   -0.0109345     0.9988644   -0.0108379     0.0000321    0.0075729 
   0.007383639     0.0002736    0.0079463     1.0011630   -0.0108924     0.9987983   -0.0108398     0.0000508    0.0076195 
   0.007429483     0.0002720    0.0079930     1.0011410   -0.0109940     0.9988301   -0.0109824     0.0000419    0.0076710 
   0.007475611     0.0002687    0.0080470     1.0011790   -0.0111165     0.9988378   -0.0110338     0.0000409    0.0077178 
   0.007522027     0.0002731    0.0080915     1.0011540   -0.0111621     0.9988539   -0.0110847     0.0000481    0.0077597 
   0.007568730     0.0002841    0.0081447     1.0012260   -0.0113004     0.9988528   -0.0111913     0.0000428    0.0078114 
   0.007615723     0.0002792    0.0082014     1.0011660   -0.0112571     0.9988542   -0.0112075     0.0000515    0.0078590 
   0.007663008     0.0002781    0.0082310     1.0012020   -0.0113496     0.9989109   -0.0113334     0.0000505    0.0079037 
   0.007710587     0.0002683    0.0083006     1.0012050   -0.0114621     0.9988593   -0.0113638     0.0000496    0.0079478 
   0.007758461     0.0002818    0.0083504     1.0011290   -0.0114275     0.9988306   -0.0114135     0.0000494    0.0080053 
   0.007806632     0.0002628    0.0084019     1.0011520   -0.0115705     0.9988247   -0.0115316     0.0000484    0.0080476 
   0.007855103     0.0002708    0.0084484     1.0011490   -0.0116369     0.9988320   -0.0115876     0.0000540    0.0080998 
   0.007903874     0.0002719    0.0085049     1.0011340   -0.0116942     0.9988540   -0.0116259     0.0000529    0.0081421 
   0.007952948     0.0002727    0.0085555     1.0012010   -0.0117500     0.9988056   -0.0117029     0.0000601    0.0081986 
   0.008002327     0.0002795    0.0086101     1.0011790   -0.0119024     0.9988320   -0.0117701     0.0000560    0.0082339 
   0.008052013     0.0002740    0.0086638     1.0011820   -0.0119381     0.9988196   -0.0119126     0.0000562    0.0082957 
   0.008102006     0.0002708    0.0087094     1.0012370   -0.0120663     0.9988015   -0.0119550     0.0000660    0.0083356 
   0.008152311     0.0002704    0.0087679     1.0011750   -0.0120612     0.9988472   -0.0120228     0.0000632    0.0083857 
   0.008202928     0.0002689    0.0088168     1.0011910   -0.0121879     0.9988158   -0.0121465     0.0000640    0.0084361 
   0.008253858     0.0002715    0.0088732     1.0011820   -0.0122377     0.9988630   -0.0121319     0.0000686    0.0084902 
   0.008305106     0.0002826    0.0089395     1.0011860   -0.0122555     0.9987511   -0.0122296     0.0000699    0.0085428 
   0.008356671     0.0002823    0.0089856     1.0012280   -0.0124109     0.9988552   -0.0122490     0.0000657    0.0085924 
   0.008408557     0.0002801    0.0090456     1.0012150   -0.0123975     0.9988123   -0.0123668     0.0000739    0.0086397 
   0.008460764     0.0002869    0.0090960     1.0012330   -0.0125775     0.9988273   -0.0124961     0.0000751    0.0086911 
   0.008513296     0.0002845    0.0091583     1.0011600   -0.0126216     0.9988372   -0.0125450     0.0000716    0.0087440 
   0.008566154     0.0002782    0.0092188     1.0011420   -0.0126966     0.9987975   -0.0126059     0.0000718    0.0088002 
   0.008619340     0.0002844    0.0092758     1.0012080   -0.0127782     0.9987718   -0.0127054     0.0000808    0.0088475 
   0.008672857     0.0002745    0.0093323     1.0011430   -0.0127836     0.9987986   -0.0128343     0.0000719    0.0089035 
   0.008726705     0.0002803    0.0093852     1.0012470   -0.0129337     0.9988084   -0.0129309     0.0000793    0.0089549 
   0.008780888     0.0002878    0.0094431     1.0011540   -0.0129577     0.9988937   -0.0129727     0.0000778    0.0090123 
   0.008835408     0.0002827    0.0094993     1.0012530   -0.0131369     0.9988859   -0.0130197     0.0000838    0.0090632 
   0.008890266     0.0002807    0.0095495     1.0012220   -0.0131657     0.9988671   -0.0132560     0.0000851    0.0091056 
   0.008945464     0.0002764    0.0096126     1.0011710   -0.0133510     0.9988464   -0.0131536     0.0000871    0.0091740 
   0.009001006     0.0002690    0.0096802     1.0011230   -0.0133428     0.9988025   -0.0132949     0.0000833    0.0092350 
   0.009056892     0.0002845    0.0097384     1.0011770   -0.0133912     0.9989098   -0.0133732     0.0000920    0.0092834 
   0.009113125     0.0002837    0.0098010     1.0011850   -0.0134690     0.9988450   -0.0134306     0.0001002    0.0093541 
   0.009169707     0.0002797    0.0098559     1.0011530   -0.0136238     0.9988180   -0.0135285     0.0000895    0.0094046 
   0.009226641     0.0002722    0.0099197     1.0011680   -0.0136738     0.9987674   -0.0137014     0.0000852    0.0094520 
   0.009283928     0.0002748    0.0099832     1.0011610   -0.0137456     0.9988729   -0.0136477     0.0001009    0.0095111 
   0.009341570     0.0002852    0.0100403     1.0011390   -0.0138435     0.9988644   -0.0139008     0.0000963    0.0095583 
   0.009399571     0.0002823    0.0100927     1.0011520   -0.0140104     0.9988765   -0.0138080     0.0001094    0.0096176 
   0.009457932     0.0003032    0.0101353     1.0011120   -0.0140741     0.9989064   -0.0140032     0.0001263    0.0096748 
   0.009516655     0.0003183    0.0101873     1.0012040   -0.0141326     0.9988018   -0.0140515     0.0001273    0.0097436 
   0.009575743     0.0003258    0.0102598     1.0011870   -0.0141816     0.9988161   -0.0141492     0.0001337    0.0097874 
   0.009635197     0.0003196    0.0103217     1.0011800   -0.0142797     0.9988113   -0.0142822     0.0001247    0.0098632 
   0.009695021     0.0003188    0.0103694     1.0012180   -0.0144069     0.9988499   -0.0144018     0.0001332    0.0099114 
   0.009755216     0.0003129    0.0104519     1.0012080   -0.0143709     0.9987926   -0.0143967     0.0001461    0.0099848 
   0.009815785     0.0003069    0.0105212     1.0011420   -0.0145792     0.9988695   -0.0145881     0.0001364    0.0100384 
   0.009876730     0.0003148    0.0105760     1.0011710   -0.0146433     0.9988831   -0.0145768     0.0001416    0.0100900 
   0.009938053     0.0003193    0.0106443     1.0011090   -0.0146990     0.9988687   -0.0147568     0.0001403    0.0101649 
   0.009999758     0.0003251    0.0107144     1.0011300   -0.0148013     0.9988780   -0.0147281     0.0001463    0.0102249 
   0.010061845     0.0002792    0.0108027     1.0010980   -0.0148064     0.9987947   -0.0149343     0.0001057    0.0102889 
   0.010124318     0.0002904    0.0108430     1.0011480   -0.0150005     0.9988336   -0.0149183     0.0001158    0.0103570 
   0.010187178     0.0002904    0.0109208     1.0012020   -0.0149683     0.9988506   -0.0150877     0.0001193    0.0104132 
   0.010250429     0.0002845    0.0109890     1.0011610   -0.0151254     0.9988122   -0.0151848     0.0001217    0.0104834 
   0.010314073     0.0002926    0.0110555     1.0011830   -0.0152839     0.9988252   -0.0151720     0.0001286    0.0105407 
   0.010378112     0.0002922    0.0111256     1.0011500   -0.0153003     0.9988038   -0.0154239     0.0001299    0.0105994 
   0.010442548     0.0002974    0.0111896     1.0011660   -0.0153977     0.9987774   -0.0153479     0.0001303    0.0106639 
   0.010507384     0.0002830    0.0112675     1.0011300   -0.0155269     0.9987750   -0.0155004     0.0001346    0.0107312 
   0.010572624     0.0002946    0.0113373     1.0011720   -0.0156730     0.9987648   -0.0154834     0.0001382    0.0107985 
   0.010638268     0.0002933    0.0114099     1.0011550   -0.0157274     0.9987944   -0.0156797     0.0001300    0.0108673 
   0.010704319     0.0002831    0.0114826     1.0011120   -0.0158222     0.9987476   -0.0157415     0.0001353    0.0109348 
   0.010770781     0.0002859    0.0115478     1.0011300   -0.0159558     0.9988146   -0.0159696     0.0001233    0.0109946 
   0.010837656     0.0002921    0.0116154     1.0012000   -0.0160162     0.9987435   -0.0160665     0.0001395    0.0110587 
   0.010904945     0.0002956    0.0116875     1.0011360   -0.0161292     0.9988065   -0.0161272     0.0001418    0.0111260 
   0.010972653     0.0002898    0.0117519     1.0011480   -0.0161803     0.9988018   -0.0162097     0.0001462    0.0111973 
   0.011040780     0.0002831    0.0118369     1.0011320   -0.0162885     0.9987711   -0.0164094     0.0001427    0.0112587 
   0.011109331     0.0002880    0.0119061     1.0011290   -0.0163778     0.9987603   -0.0164613     0.0001383    0.0113224 
   0.011178308     0.0002927    0.0119799     1.0011220   -0.0165047     0.9987954   -0.0164712     0.0001452    0.0113969 
   0.011247712     0.0002958    0.0120565     1.0011290   -0.0165583     0.9988385   -0.0166497     0.0001517    0.0114660 
   0.011317548     0.0002880    0.0121323     1.0011480   -0.0167197     0.9987555   -0.0167115     0.0001551    0.0115278 
   0.011387817     0.0002998    0.0122009     1.0011680   -0.0167868     0.9987732   -0.0167258     0.0001576    0.0116068 
   0.011458523     0.0002868    0.0122793     1.0011610   -0.0169006     0.9987335   -0.0168848     0.0001574    0.0116707 
   0.011529667     0.0002920    0.0123556     1.0011070   -0.0169681     0.9987993   -0.0170872     0.0001636    0.0117420 
   0.011601254     0.0002977    0.0124339     1.0011600   -0.0170900     0.9987409   -0.0171100     0.0001687    0.0118108 
   0.011673284     0.0002833    0.0125029     1.0011300   -0.0173022     0.9987768   -0.0172231     0.0001586    0.0118854 
   0.011745762     0.0002822    0.0125931     1.0011570   -0.0173267     0.9987720   -0.0174051     0.0001651    0.0119546 
   0.011818690     0.0002949    0.0126645     1.0012030   -0.0174204     0.9988008   -0.0174108     0.0001688    0.0120228 
   0.011892071     0.0002896    0.0127452     1.0011260   -0.0175397     0.9987929   -0.0175100     0.0001743    0.0121020 
   0.011965908     0.0002930    0.0128177     1.0011510   -0.0176820     0.9987664   -0.0176705     0.0001733    0.0121723 
   0.012040202     0.0002891    0.0128987     1.0011080   -0.0177436     0.9987940   -0.0177908     0.0001784    0.0122461 
   0.012114958     0.0002832    0.0129734     1.0011170   -0.0179075     0.9987358   -0.0179271     0.0001764    0.0123244 
   0.012190179     0.0002866    0.0130520     1.0011540   -0.0179901     0.9988174   -0.0180799     0.0001845    0.0123896 
   0.012265866     0.0002964    0.0131410     1.0011870   -0.0180433     0.9988233   -0.0181003     0.0001917    0.0124751 
   0.012342023     0.0002978    0.0132161     1.0011340   -0.0182683     0.9988197   -0.0182161     0.0001828    0.0125450 
   0.012418653     0.0002846    0.0132987     1.0011250   -0.0183313     0.9987350   -0.0183819     0.0001797    0.0126310 
   0.012495759     0.0002888    0.0133761     1.0011800   -0.0184558     0.9987832   -0.0185677     0.0001897    0.0126966 
   0.012573344     0.0002877    0.0134696     1.0011180   -0.0185877     0.9987884   -0.0186183     0.0001872    0.0127799 
   0.012651410     0.0002954    0.0135469     1.0011400   -0.0186843     0.9987671   -0.0186842     0.0002024    0.0128526 
   0.012729961     0.0002902    0.0136330     1.0011450   -0.0188018     0.9987250   -0.0187746     0.0001945    0.0129366 
   0.012809000     0.0002889    0.0137159     1.0011600   -0.0189247     0.9987683   -0.0189933     0.0002058    0.0130175 
   0.012888529     0.0002988    0.0137984     1.0012330   -0.0190222     0.9987817   -0.0189955     0.0002025    0.0130939 
   0.012968553     0.0002879    0.0138793     1.0011710   -0.0191446     0.9987515   -0.0192287     0.0002041    0.0131719 
   0.013049073     0.0003000    0.0139663     1.0011160   -0.0192034     0.9987553   -0.0192164     0.0002188    0.0132584 
   0.013130093     0.0002940    0.0140452     1.0011250   -0.0193757     0.9987257   -0.0193688     0.0002067    0.0133380 
   0.013211616     0.0002927    0.0141359     1.0010860   -0.0193529     0.9987062   -0.0195903     0.0002145    0.0134238 
   0.013293645     0.0002996    0.0142202     1.0010790   -0.0195408     0.9987895   -0.0197049     0.0002203    0.0135071 
   0.013376184     0.0002936    0.0143100     1.0011080   -0.0196870     0.9987440   -0.0197516     0.0002209    0.0135892 
   0.013459235     0.0002969    0.0143949     1.0010870   -0.0198128     0.9987166   -0.0199101     0.0002193    0.0136676 
   0.013542802     0.0002877    0.0144828     1.0010570   -0.0200017     0.9986812   -0.0200808     0.0002145    0.0137542 
   0.013626887     0.0002899    0.0145796     1.0011050   -0.0200896     0.9986755   -0.0201466     0.0002260    0.0138368 
   0.013711495     0.0002941    0.0146621     1.0011120   -0.0201727     0.9987510   -0.0202623     0.0002275    0.0139198 
   0.013796628     0.0002923    0.0147653     1.0010700   -0.0203245     0.9986666   -0.0203354     0.0002311    0.0140089 
   0.013882289     0.0002873    0.0148502     1.0011160   -0.0204733     0.9987288   -0.0206292     0.0002360    0.0140900 
   0.013968483     0.0003001    0.0149411     1.0010210   -0.0205833     0.9987075   -0.0206477     0.0002355    0.0141818 
   0.014055211     0.0003011    0.0150338     1.0010760   -0.0206993     0.9987477   -0.0207668     0.0002422    0.0142625 
   0.014142478     0.0002970    0.0151271     1.0011150   -0.0208942     0.9986953   -0.0209053     0.0002388    0.0143487 
   0.014230287     0.0003007    0.0152141     1.0011130   -0.0209911     0.9987252   -0.0210315     0.0002420    0.0144353 
   0.014318641     0.0003059    0.0153047     1.0011530   -0.0211245     0.9986939   -0.0211733     0.0002471    0.0145197 
   0.014407544     0.0002988    0.0153963     1.0010860   -0.0211998     0.9986875   -0.0213279     0.0002551    0.0146148 
   0.014496999     0.0003026    0.0154932     1.0011500   -0.0213912     0.9986641   -0.0214357     0.0002489    0.0146976 
   0.014587009     0.0003042    0.0155895     1.0010680   -0.0214751     0.9986883   -0.0215755     0.0002563    0.0147894 
   0.014677578     0.0002980    0.0156806     1.0010680   -0.0216401     0.9986940   -0.0217825     0.0002505    0.0148746 
   0.014768709     0.0002956    0.0157753     1.0010630   -0.0217490     0.9986663   -0.0218391     0.0002625    0.0149735 
   0.014860406     0.0003054    0.0158714     1.0010630   -0.0218243     0.9986591   -0.0219292     0.0002747    0.0150666 
   0.014952672     0.0003009    0.0159672     1.0010950   -0.0219813     0.9986411   -0.0221034     0.0002666    0.0151623 
   0.015045512     0.0002890    0.0160709     1.0010800   -0.0221583     0.9985929   -0.0222848     0.0002671    0.0152500 
   0.015138927     0.0002920    0.0161669     1.0010880   -0.0223166     0.9985960   -0.0224124     0.0002741    0.0153384 
   0.015232923    -0.0004929    0.0165377     1.0006970   -0.0233175     0.9985515   -0.0224875     0.0002245    0.0154399 
   0.015327502    -0.0001060    0.0165512     1.0006430   -0.0234973     0.9985884   -0.0226872     0.0002341    0.0155371 
   0.015422669     0.0002964    0.0165134     1.0008230   -0.0232658     0.9985894   -0.0228350     0.0002568    0.0156287 
   0.015518426     0.0003097    0.0166116     1.0007690   -0.0233174     0.9985684   -0.0229881     0.0002604    0.0157327 
   0.015614778     0.0003381    0.0167113     1.0007840   -0.0234363     0.9985976   -0.0231060     0.0002611    0.0158275 
   0.015711729     0.0003561    0.0167865     1.0007750   -0.0236920     0.9985963   -0.0232420     0.0002560    0.0159240 
   0.015809281     0.0003287    0.0168833     1.0007470   -0.0238050     0.9985641   -0.0233825     0.0002670    0.0160228 
   0.015907439     0.0003028    0.0169978     1.0007310   -0.0238851     0.9986349   -0.0235918     0.0002639    0.0161149 
   0.016006206     0.0002783    0.0171088     1.0007600   -0.0240319     0.9985538   -0.0237267     0.0002750    0.0162132 
   0.016105586     0.0002534    0.0172335     1.0006560   -0.0242312     0.9985996   -0.0238613     0.0002726    0.0163217 
   0.016205584     0.0002217    0.0173496     1.0006940   -0.0244537     0.9985827   -0.0240049     0.0002749    0.0164172 
   0.016306202     0.0002036    0.0174697     1.0006890   -0.0244672     0.9985788   -0.0241163     0.0002875    0.0165261 
   0.016407446     0.0001639    0.0176013     1.0006180   -0.0247228     0.9984962   -0.0243015     0.0002816    0.0166284 
   0.016509317     0.0001908    0.0176754     1.0006280   -0.0249607     0.9986343   -0.0245259     0.0002864    0.0167193 
   0.016611822     0.0004102    0.0177256     1.0007920   -0.0250586     0.9985569   -0.0246322     0.0002882    0.0168230 
   0.016714962     0.0005171    0.0177771     1.0007890   -0.0252118     0.9985834   -0.0247613     0.0003018    0.0169317 
   0.016818744     0.0005809    0.0178592     1.0007710   -0.0253525     0.9985070   -0.0249134     0.0002957    0.0170325 
   0.016923169     0.0006167    0.0179392     1.0007600   -0.0254566     0.9984699   -0.0253370     0.0000744    0.0172642 
   0.017028243     0.0003785    0.0181090     1.0008590   -0.0254932     0.9964274   -0.0300761    -0.0032452    0.0193616 
   0.017133969     0.0006202    0.0181592     1.0007520   -0.0258521     0.9983754   -0.0258831     0.0003523    0.0173651 
   0.017240352     0.0006252    0.0182617     1.0006990   -0.0259682     0.9983548   -0.0259605     0.0003080    0.0174867 
   0.017347395     0.0006185    0.0183754     1.0007170   -0.0261647     0.9983364   -0.0261753     0.0003073    0.0176006 
   0.017455103     0.0006227    0.0184884     1.0007440   -0.0263740     0.9983915   -0.0262889     0.0003085    0.0176973 
   0.017563479     0.0006272    0.0186048     1.0007250   -0.0265712     0.9983287   -0.0263925     0.0003212    0.0178034 
   0.017672529     0.0006268    0.0187167     1.0007070   -0.0266525     0.9983289   -0.0266201     0.0003350    0.0179033 
   0.017782255     0.0006388    0.0188403     1.0007190   -0.0268674     0.9982721   -0.0267384     0.0003127    0.0180308 
   0.017892663     0.0006402    0.0189508     1.0006670   -0.0269991     0.9982799   -0.0269153     0.0002388    0.0181970 
   0.018003756     0.0006358    0.0190644     1.0006770   -0.0271782     0.9983059   -0.0271320     0.0001566    0.0183675 
